Timestamp,Source IP,Destination IP,Packet Count,Response Time (ms),Throughput (Mbps),Packet Loss (%),Is Anomaly
2024-11-11 20:48:29.812127,227.155.234.71,168.27.219.141,526,56.26,114.55,0.96,0
2024-11-11 20:48:34.812127,141.51.253.6,111.232.33.247,497,48.91,116.7,0.55,0
2024-11-11 20:48:39.812127,107.172.75.109,140.20.41.65,501,58.01,83.47,0.12,0
2024-11-11 20:48:44.812127,82.135.223.98,209.173.242.7,495,57.68,79.56,0.75,0
2024-11-11 20:48:49.812127,113.227.157.5,84.66.194.206,467,47.49,82.44,0.57,0
2024-11-11 20:48:54.812127,208.209.225.210,203.70.252.246,508,60.02,102.66,0.24,0
2024-11-11 20:48:59.812127,223.63.140.228,73.16.235.54,511,59.51,102.63,0.46,0
2024-11-11 20:49:04.812127,68.7.158.43,28.156.240.227,523,57.41,92.72,0.8,0
2024-11-11 20:49:09.812127,49.80.202.160,165.72.65.129,499,64.5,106.66,0.75,0
2024-11-11 20:49:14.812127,229.142.69.77,152.106.30.125,544,46.42,87.78,0.71,0
2024-11-11 20:49:19.812127,38.239.51.157,20.108.61.115,469,50.8,87.02,0.72,0
2024-11-11 20:49:24.812127,49.201.91.200,39.217.178.144,489,55.23,97.44,0.53,0
2024-11-11 20:49:29.812127,182.127.3.76,43.244.207.142,507,56.48,98.84,0.72,0
2024-11-11 20:49:34.812127,109.140.148.56,225.0.151.101,481,34.95,95.04,0.61,0
2024-11-11 20:49:39.812127,4.26.187.110,64.23.67.149,478,39.53,65.81,0.7,0
2024-11-11 20:49:44.812127,106.80.193.58,30.242.236.217,502,63.01,76.15,0.88,0
2024-11-11 20:49:49.812127,163.214.133.104,207.153.217.89,498,58.33,92.33,0.2,0
2024-11-11 20:49:54.812127,95.113.89.100,48.132.27.252,533,54.88,123.45,0.47,0
2024-11-11 20:49:59.812127,61.186.159.120,32.159.203.69,506,52.13,92.47,0.46,0
2024-11-11 20:50:04.812127,199.120.169.123,175.106.119.174,546,35.3,95.21,0.47,0
2024-11-11 20:50:09.812127,189.240.15.159,62.35.47.166,3246,381.14,28.47,7.68,1
2024-11-11 20:50:14.812127,156.78.152.76,95.62.128.152,500,27.99,91.28,0.65,0
2024-11-11 20:50:19.812127,131.111.204.37,208.66.148.23,457,41.05,99.72,0.19,0
2024-11-11 20:50:24.812127,156.49.227.245,181.97.94.36,530,70.11,100.7,0.61,0
2024-11-11 20:50:29.812127,50.214.73.122,102.141.116.8,464,53.66,115.6,0.39,0
2024-11-11 20:50:34.812127,41.242.203.245,173.11.130.198,498,64.81,114.75,0.43,0
2024-11-11 20:50:39.812127,145.135.163.108,225.174.81.4,529,44.24,106.97,0.37,0
2024-11-11 20:50:44.812127,196.151.219.232,132.76.22.103,499,64.62,100.97,0.39,0
2024-11-11 20:50:49.812127,39.89.63.77,233.55.173.249,556,37.53,105.35,0.79,0
2024-11-11 20:50:54.812127,176.15.80.172,169.117.182.210,510,39.94,131.96,0.65,0
2024-11-11 20:50:59.812127,238.52.98.201,60.31.71.12,489,54.0,110.59,0.2,0
2024-11-11 20:51:04.812127,50.21.92.58,201.230.70.152,494,45.96,98.2,0.6,0
2024-11-11 20:51:09.812127,223.56.64.39,108.213.102.27,515,47.09,92.68,0.58,0
2024-11-11 20:51:14.812127,130.43.93.176,51.45.122.69,511,41.71,100.75,0.66,0
2024-11-11 20:51:19.812127,142.112.95.110,98.183.246.116,449,49.61,103.47,0.33,0
2024-11-11 20:51:24.812127,68.184.102.158,198.4.193.187,481,41.73,111.71,0.39,0
2024-11-11 20:51:29.812127,18.178.82.49,103.206.207.50,488,66.48,91.35,0.49,0
2024-11-11 20:51:34.812127,99.26.18.253,187.140.17.121,530,70.05,105.28,0.48,0
2024-11-11 20:51:39.812127,117.150.238.43,67.36.227.252,498,43.06,87.29,0.42,0
2024-11-11 20:51:44.812127,99.72.83.64,233.6.69.46,506,51.51,117.05,0.45,0
2024-11-11 20:51:49.812127,226.96.14.167,105.161.62.48,504,63.15,98.44,0.47,0
2024-11-11 20:51:54.812127,85.179.197.29,191.252.49.170,505,46.89,99.05,0.01,0
2024-11-11 20:51:59.812127,78.94.53.168,66.201.98.67,468,53.66,113.55,0.81,0
2024-11-11 20:52:04.812127,198.188.251.243,74.38.238.143,504,47.4,91.44,0.33,0
2024-11-11 20:52:09.812127,72.174.25.55,103.128.38.7,487,52.05,108.54,0.62,0
2024-11-11 20:52:14.812127,197.240.144.233,81.81.179.59,518,45.22,84.58,0.62,0
2024-11-11 20:52:19.812127,141.239.55.65,92.231.34.206,505,58.44,101.96,0.39,0
2024-11-11 20:52:24.812127,50.213.135.250,116.19.117.235,520,65.91,93.04,0.42,0
2024-11-11 20:52:29.812127,115.234.88.89,32.1.1.236,512,62.61,122.34,0.85,0
2024-11-11 20:52:34.812127,162.89.182.37,214.209.231.13,492,58.9,77.71,0.65,0
2024-11-11 20:52:39.812127,84.96.219.166,151.52.46.14,465,44.16,97.65,0.32,0
2024-11-11 20:52:44.812127,156.118.139.67,173.25.194.6,497,57.01,76.91,0.24,0
2024-11-11 20:52:49.812127,219.132.53.171,209.132.231.240,522,48.22,112.42,0.29,0
2024-11-11 20:52:54.812127,115.30.223.12,49.162.251.129,515,42.0,96.26,0.27,0
2024-11-11 20:52:59.812127,175.214.8.180,187.101.230.88,486,62.27,82.55,0.67,0
2024-11-11 20:53:04.812127,252.225.94.16,32.96.206.173,528,60.44,97.83,0.5,0
2024-11-11 20:53:09.812127,42.74.115.64,142.11.126.214,494,30.49,113.9,0.7,0
2024-11-11 20:53:14.812127,149.166.146.85,125.132.229.144,503,50.38,141.8,0.05,0
2024-11-11 20:53:19.812127,150.224.230.83,139.51.0.253,494,52.75,123.31,0.34,0
2024-11-11 20:53:24.812127,20.235.170.191,100.197.219.48,496,57.44,93.48,0.28,0
2024-11-11 20:53:29.812127,186.10.173.216,213.114.159.3,3240,367.68,27.34,7.27,1
2024-11-11 20:53:34.812127,63.230.132.153,58.118.129.47,531,47.11,107.13,1.0,0
2024-11-11 20:53:39.812127,15.187.198.136,129.248.81.152,508,52.19,73.97,0.33,0
2024-11-11 20:53:44.812127,50.239.254.92,128.211.110.121,523,50.75,108.45,0.48,0
2024-11-11 20:53:49.812127,224.155.68.219,196.138.105.196,515,40.59,125.89,0.63,0
2024-11-11 20:53:54.812127,191.6.27.142,47.140.96.191,528,42.46,84.01,0.6,0
2024-11-11 20:53:59.812127,141.70.232.71,60.71.173.205,525,54.67,109.18,0.4,0
2024-11-11 20:54:04.812127,48.228.11.201,17.218.146.40,512,40.55,115.55,0.5,0
2024-11-11 20:54:09.812127,54.92.122.119,203.121.131.13,540,41.91,138.2,0.55,0
2024-11-11 20:54:14.812127,40.123.95.185,65.64.96.240,519,55.23,105.43,1.03,0
2024-11-11 20:54:19.812127,189.221.239.177,240.47.58.50,491,57.14,76.92,0.63,0
2024-11-11 20:54:24.812127,185.70.167.92,251.56.57.240,510,45.21,107.39,0.4,0
2024-11-11 20:54:29.812127,20.97.117.101,58.229.225.91,468,47.96,92.89,0.53,0
2024-11-11 20:54:34.812127,93.159.18.133,30.69.72.41,486,59.42,94.28,0.42,0
2024-11-11 20:54:39.812127,218.15.11.26,254.39.23.239,554,48.48,98.53,0.71,0
2024-11-11 20:54:44.812127,57.122.160.61,163.225.182.154,507,51.47,102.87,0.45,0
2024-11-11 20:54:49.812127,238.93.88.121,149.190.11.98,519,43.25,97.48,0.73,0
2024-11-11 20:54:54.812127,45.16.235.43,146.207.51.93,489,50.01,95.56,0.64,0
2024-11-11 20:54:59.812127,18.74.33.205,46.195.81.213,518,51.21,99.03,0.41,0
2024-11-11 20:55:04.812127,214.134.191.45,79.159.85.170,542,56.2,113.47,0.73,0
2024-11-11 20:55:09.812127,208.239.190.175,233.157.192.190,532,62.1,96.77,0.1,0
2024-11-11 20:55:14.812127,118.226.182.231,203.12.82.3,535,31.61,103.74,0.72,0
2024-11-11 20:55:19.812127,55.208.232.140,1.108.148.32,502,68.56,91.58,0.61,0
2024-11-11 20:55:24.812127,253.20.121.61,82.53.218.48,514,41.15,88.08,0.47,0
2024-11-11 20:55:29.812127,159.94.10.211,139.230.0.35,497,34.12,108.0,0.6,0
2024-11-11 20:55:34.812127,248.57.206.46,102.134.235.253,522,57.07,110.08,0.43,0
2024-11-11 20:55:39.812127,14.49.240.25,31.120.210.90,499,42.59,96.22,0.3,0
2024-11-11 20:55:44.812127,159.248.94.179,233.199.77.91,511,53.9,84.43,0.38,0
2024-11-11 20:55:49.812127,42.54.86.71,99.95.95.79,546,47.37,98.26,0.24,0
2024-11-11 20:55:54.812127,130.74.43.14,184.251.39.221,487,49.96,78.24,0.26,0
2024-11-11 20:55:59.812127,164.137.225.111,104.65.57.28,505,54.42,111.21,0.73,0
2024-11-11 20:56:04.812127,25.109.73.137,39.232.249.248,483,51.05,106.35,0.1,0
2024-11-11 20:56:09.812127,148.148.54.109,123.121.219.147,513,56.02,105.87,0.27,0
2024-11-11 20:56:14.812127,62.225.122.124,9.107.38.187,490,44.0,112.6,0.18,0
2024-11-11 20:56:19.812127,174.119.70.231,100.192.62.230,497,54.5,114.03,0.49,0
2024-11-11 20:56:24.812127,220.196.29.249,13.174.91.138,509,57.34,112.04,0.23,0
2024-11-11 20:56:29.812127,123.66.9.164,51.140.49.73,507,35.75,106.67,0.62,0
2024-11-11 20:56:34.812127,83.46.203.45,40.17.85.104,484,59.0,98.02,0.56,0
2024-11-11 20:56:39.812127,86.91.75.130,14.91.107.106,503,39.07,107.8,0.57,0
2024-11-11 20:56:44.812127,48.179.44.183,155.151.39.99,482,43.07,127.17,0.36,0
2024-11-11 20:56:49.812127,168.45.234.62,161.32.47.229,493,68.89,97.82,0.4,0
2024-11-11 20:56:54.812127,173.145.16.109,105.172.152.96,486,55.93,103.57,0.48,0
2024-11-11 20:56:59.812127,79.235.58.214,32.239.122.101,475,41.68,113.79,0.71,0
2024-11-11 20:57:04.812127,215.114.158.177,78.157.221.134,470,52.95,76.07,0.31,0
2024-11-11 20:57:09.812127,4.80.113.50,179.149.119.144,514,53.7,94.33,0.47,0
2024-11-11 20:57:14.812127,194.135.249.155,154.178.29.82,520,50.09,88.26,0.37,0
2024-11-11 20:57:19.812127,89.28.210.95,166.103.140.129,486,71.02,97.89,0.22,0
2024-11-11 20:57:24.812127,187.15.146.114,32.13.152.36,465,47.37,106.71,0.32,0
2024-11-11 20:57:29.812127,188.248.228.150,231.70.115.106,505,67.34,99.73,0.57,0
2024-11-11 20:57:34.812127,171.22.199.251,127.39.28.96,3198,363.33,28.05,7.53,1
2024-11-11 20:57:39.812127,158.89.144.86,137.120.143.208,519,53.1,67.67,0.37,0
2024-11-11 20:57:44.812127,200.0.246.71,240.63.124.5,503,50.11,80.99,0.39,0
2024-11-11 20:57:49.812127,199.251.201.135,188.114.29.2,500,32.92,102.61,0.65,0
2024-11-11 20:57:54.812127,106.240.147.212,209.241.212.254,503,52.79,112.77,0.35,0
2024-11-11 20:57:59.812127,4.244.34.102,195.105.217.27,480,53.22,75.75,0.61,0
2024-11-11 20:58:04.812127,250.108.40.232,193.123.107.91,488,56.51,99.94,0.58,0
2024-11-11 20:58:09.812127,233.215.19.128,231.60.4.175,505,65.25,111.42,0.92,0
2024-11-11 20:58:14.812127,139.90.45.184,209.246.168.75,501,39.27,119.84,0.76,0
2024-11-11 20:58:19.812127,179.131.188.239,76.158.62.163,514,49.79,90.65,0.25,0
2024-11-11 20:58:24.812127,112.204.15.137,49.170.65.214,523,49.12,93.58,0.4,0
2024-11-11 20:58:29.812127,107.165.195.188,168.195.131.3,437,66.94,87.37,0.33,0
2024-11-11 20:58:34.812127,201.133.16.36,36.195.24.130,497,58.11,126.35,0.49,0
2024-11-11 20:58:39.812127,172.23.133.150,115.245.95.113,2958,376.08,25.84,7.55,1
2024-11-11 20:58:44.812127,73.140.240.115,228.36.49.75,468,49.28,85.56,0.75,0
2024-11-11 20:58:49.812127,253.132.37.88,245.179.1.90,493,30.29,102.08,0.15,0
2024-11-11 20:58:54.812127,6.121.173.58,150.227.135.219,499,51.59,89.3,0.18,0
2024-11-11 20:58:59.812127,210.24.161.55,74.182.180.215,488,41.01,85.84,0.64,0
2024-11-11 20:59:04.812127,216.116.207.1,37.110.159.120,469,41.93,85.47,0.53,0
2024-11-11 20:59:09.812127,96.76.151.230,144.227.150.108,3144,374.84,31.3,7.54,1
2024-11-11 20:59:14.812127,232.186.129.4,248.181.125.197,480,32.88,99.94,0.0,0
2024-11-11 20:59:19.812127,154.108.90.16,80.75.243.89,508,41.26,117.06,0.18,0
2024-11-11 20:59:24.812127,135.128.1.86,211.100.109.89,493,50.58,91.5,0.22,0
2024-11-11 20:59:29.812127,226.208.13.116,83.191.91.109,473,63.85,61.93,1.17,0
2024-11-11 20:59:34.812127,188.255.82.215,81.233.73.240,503,55.69,94.86,0.58,0
2024-11-11 20:59:39.812127,45.102.30.42,173.221.17.4,496,57.83,91.61,0.77,0
2024-11-11 20:59:44.812127,70.76.17.168,240.71.40.160,505,53.62,88.51,0.49,0
2024-11-11 20:59:49.812127,173.43.231.11,57.39.191.114,496,55.04,97.21,0.74,0
2024-11-11 20:59:54.812127,56.241.190.83,231.144.250.13,475,75.76,81.48,0.11,0
2024-11-11 20:59:59.812127,111.102.113.132,41.238.23.120,497,44.72,111.98,0.45,0
2024-11-11 21:00:04.812127,64.91.63.162,59.248.102.247,483,33.65,98.77,0.64,0
2024-11-11 21:00:09.812127,93.124.231.77,168.113.222.177,520,61.34,88.11,0.64,0
2024-11-11 21:00:14.812127,244.144.147.135,60.112.166.27,513,61.94,140.02,0.39,0
2024-11-11 21:00:19.812127,194.34.116.226,107.38.247.248,472,54.66,92.69,0.11,0
2024-11-11 21:00:24.812127,228.1.215.145,209.203.143.136,452,40.73,87.02,0.26,0
2024-11-11 21:00:29.812127,81.65.115.101,24.240.4.37,535,35.06,67.7,0.57,0
2024-11-11 21:00:34.812127,73.171.34.126,21.198.252.198,462,40.18,109.98,0.31,0
2024-11-11 21:00:39.812127,231.188.100.38,171.145.161.57,522,48.63,75.57,0.42,0
2024-11-11 21:00:44.812127,224.193.104.237,104.118.37.238,504,54.29,83.86,0.7,0
2024-11-11 21:00:49.812127,219.107.38.203,181.5.128.180,519,39.77,97.93,0.59,0
2024-11-11 21:00:54.812127,37.186.105.116,5.52.116.118,485,50.63,114.33,0.58,0
2024-11-11 21:00:59.812127,186.122.68.86,187.81.230.116,2976,379.17,29.51,8.04,1
2024-11-11 21:01:04.812127,222.106.140.74,15.241.24.148,3126,382.07,22.8,7.3,1
2024-11-11 21:01:09.812127,12.234.74.152,113.49.95.31,494,45.39,105.31,0.27,0
2024-11-11 21:01:14.812127,6.118.105.249,226.66.65.98,489,50.54,71.44,0.71,0
2024-11-11 21:01:19.812127,30.217.45.98,154.98.250.111,479,49.02,117.82,1.02,0
2024-11-11 21:01:24.812127,67.33.239.163,12.155.215.110,3012,382.84,27.55,7.56,1
2024-11-11 21:01:29.812127,152.168.238.68,80.248.167.131,481,53.7,107.54,0.68,0
2024-11-11 21:01:34.812127,227.84.73.83,99.21.146.244,516,49.48,109.37,0.32,0
2024-11-11 21:01:39.812127,51.81.77.8,212.39.106.142,489,48.4,96.36,0.44,0
2024-11-11 21:01:44.812127,43.151.33.102,152.253.152.40,518,49.45,107.61,0.58,0
2024-11-11 21:01:49.812127,104.140.234.227,82.247.9.69,467,42.47,97.49,0.26,0
2024-11-11 21:01:54.812127,145.120.13.96,140.21.203.221,3084,373.18,23.24,7.44,1
2024-11-11 21:01:59.812127,103.241.44.130,210.77.26.182,503,64.64,122.26,0.55,0
2024-11-11 21:02:04.812127,63.156.148.38,106.203.248.116,504,28.9,110.33,0.39,0
2024-11-11 21:02:09.812127,30.80.149.94,168.201.171.13,516,34.73,98.91,0.42,0
2024-11-11 21:02:14.812127,240.211.73.95,241.210.221.96,478,40.18,107.47,0.28,0
2024-11-11 21:02:19.812127,78.93.3.33,175.49.178.142,535,49.24,108.84,0.26,0
2024-11-11 21:02:24.812127,109.185.7.19,154.81.164.167,519,68.34,94.96,0.58,0
2024-11-11 21:02:29.812127,250.231.98.207,219.21.79.251,494,41.83,116.36,0.28,0
2024-11-11 21:02:34.812127,97.31.54.253,42.235.255.73,516,38.69,89.86,0.83,0
2024-11-11 21:02:39.812127,169.240.234.144,246.252.79.107,455,49.44,102.64,0.36,0
2024-11-11 21:02:44.812127,15.35.86.144,144.182.254.143,500,60.73,96.88,0.64,0
2024-11-11 21:02:49.812127,9.153.208.211,168.150.176.240,461,49.62,108.64,0.34,0
2024-11-11 21:02:54.812127,214.104.175.94,4.45.245.65,509,49.37,107.63,0.56,0
2024-11-11 21:02:59.812127,240.239.164.135,253.71.129.159,491,42.12,82.88,0.42,0
2024-11-11 21:03:04.812127,232.177.21.96,245.45.124.70,481,42.27,98.3,0.49,0
2024-11-11 21:03:09.812127,98.169.154.144,156.228.44.137,508,40.08,91.35,0.75,0
2024-11-11 21:03:14.812127,179.86.20.10,172.186.147.117,482,37.34,90.47,0.68,0
2024-11-11 21:03:19.812127,253.177.68.14,94.121.46.109,500,60.17,104.6,0.46,0
2024-11-11 21:03:24.812127,35.77.130.196,165.28.81.249,3264,376.85,23.28,7.41,1
2024-11-11 21:03:29.812127,92.63.252.150,145.139.91.205,487,37.45,91.85,0.17,0
2024-11-11 21:03:34.812127,112.104.113.78,96.110.114.220,486,56.07,96.91,0.65,0
2024-11-11 21:03:39.812127,69.248.189.73,161.230.12.207,466,53.67,109.7,0.34,0
2024-11-11 21:03:44.812127,13.54.110.21,105.205.108.77,502,54.17,82.66,0.65,0
2024-11-11 21:03:49.812127,188.82.67.156,178.117.249.139,470,49.97,103.69,0.6,0
2024-11-11 21:03:54.812127,158.112.136.99,3.234.55.125,514,42.47,114.97,0.79,0
2024-11-11 21:03:59.812127,178.11.66.76,161.149.242.228,493,68.95,94.33,0.62,0
2024-11-11 21:04:04.812127,216.208.121.201,185.14.66.225,519,44.33,104.19,0.71,0
2024-11-11 21:04:09.812127,215.13.54.148,63.254.241.129,495,53.1,84.76,0.4,0
2024-11-11 21:04:14.812127,218.175.221.143,120.136.87.245,510,61.96,92.4,1.01,0
2024-11-11 21:04:19.812127,172.210.133.77,106.100.26.195,3060,362.51,28.32,7.4,1
2024-11-11 21:04:24.812127,200.143.40.35,208.62.70.22,529,57.58,54.34,0.44,0
2024-11-11 21:04:29.812127,112.44.114.54,54.168.69.44,531,78.07,84.94,0.82,0
2024-11-11 21:04:34.812127,227.242.255.15,222.41.23.99,528,49.77,89.11,0.37,0
2024-11-11 21:04:39.812127,131.9.231.88,52.132.65.178,510,49.37,84.14,0.77,0
2024-11-11 21:04:44.812127,66.185.157.112,125.154.141.249,473,50.49,100.49,0.52,0
2024-11-11 21:04:49.812127,123.158.179.2,37.132.184.46,503,64.62,118.31,0.18,0
2024-11-11 21:04:54.812127,19.51.222.202,185.19.220.81,502,43.48,105.18,0.35,0
2024-11-11 21:04:59.812127,97.14.125.213,160.145.128.27,476,64.41,91.77,0.66,0
2024-11-11 21:05:04.812127,128.180.130.165,196.182.72.126,498,56.01,105.04,0.21,0
2024-11-11 21:05:09.812127,2.210.240.245,96.64.65.43,508,34.07,87.94,0.54,0
2024-11-11 21:05:14.812127,113.173.33.166,148.83.126.135,540,45.27,100.12,0.52,0
2024-11-11 21:05:19.812127,34.125.20.117,222.250.14.43,526,53.49,105.05,0.62,0
2024-11-11 21:05:24.812127,140.213.214.225,143.194.141.253,498,50.84,105.51,0.33,0
2024-11-11 21:05:29.812127,62.56.231.205,82.45.157.44,3018,374.65,30.06,7.76,1
2024-11-11 21:05:34.812127,147.39.20.212,24.203.55.38,507,51.95,74.9,0.25,0
2024-11-11 21:05:39.812127,92.172.190.152,251.97.208.161,515,59.12,94.52,0.4,0
2024-11-11 21:05:44.812127,242.64.71.206,95.104.161.204,500,47.98,102.28,0.77,0
2024-11-11 21:05:49.812127,11.45.255.81,9.185.225.83,542,47.97,98.57,0.56,0
2024-11-11 21:05:54.812127,179.231.6.62,125.156.150.121,513,35.67,109.16,0.65,0
2024-11-11 21:05:59.812127,170.142.252.176,9.58.123.84,516,45.72,76.1,0.63,0
2024-11-11 21:06:04.812127,17.210.131.114,249.27.93.96,491,35.9,100.51,0.6,0
2024-11-11 21:06:09.812127,72.36.77.140,173.33.89.117,506,55.03,117.72,0.5,0
2024-11-11 21:06:14.812127,21.200.15.22,149.175.89.94,507,48.34,71.45,0.88,0
2024-11-11 21:06:19.812127,238.193.127.230,16.52.59.89,479,50.16,91.26,0.54,0
2024-11-11 21:06:24.812127,60.136.21.215,177.190.133.255,510,62.68,98.35,0.52,0
2024-11-11 21:06:29.812127,105.152.150.193,223.197.103.218,467,44.17,79.52,0.29,0
2024-11-11 21:06:34.812127,157.59.35.239,61.28.156.244,507,54.6,96.78,0.47,0
2024-11-11 21:06:39.812127,2.110.76.46,47.63.141.98,492,48.77,144.6,0.63,0
2024-11-11 21:06:44.812127,157.208.35.202,160.211.182.230,481,50.52,114.41,0.53,0
2024-11-11 21:06:49.812127,4.211.86.135,17.155.91.210,478,68.4,93.18,0.7,0
2024-11-11 21:06:54.812127,153.185.72.221,187.224.137.113,544,35.6,109.77,0.21,0
2024-11-11 21:06:59.812127,8.71.21.250,23.163.20.4,494,42.68,88.79,0.39,0
2024-11-11 21:07:04.812127,149.50.27.247,185.7.115.102,531,60.54,116.64,0.5,0
2024-11-11 21:07:09.812127,221.225.110.178,43.104.216.240,515,51.03,72.56,0.58,0
2024-11-11 21:07:14.812127,1.134.203.239,217.109.165.122,480,53.61,97.4,0.55,0
2024-11-11 21:07:19.812127,227.225.46.170,252.86.149.138,499,41.91,81.62,0.46,0
2024-11-11 21:07:24.812127,203.103.108.136,198.48.74.141,478,56.99,110.54,0.25,0
2024-11-11 21:07:29.812127,4.99.25.69,15.30.85.119,561,56.59,78.37,0.64,0
2024-11-11 21:07:34.812127,5.77.199.35,51.248.105.15,503,40.66,97.86,0.6,0
2024-11-11 21:07:39.812127,203.183.126.93,72.183.58.231,552,42.89,95.86,0.65,0
2024-11-11 21:07:44.812127,90.81.235.116,107.53.4.124,534,35.69,123.14,0.76,0
2024-11-11 21:07:49.812127,31.60.153.218,156.9.185.130,509,40.48,92.63,0.55,0
2024-11-11 21:07:54.812127,30.47.100.171,100.126.220.75,498,56.51,115.55,0.1,0
2024-11-11 21:07:59.812127,72.23.242.113,11.0.242.164,501,36.77,134.55,0.37,0
2024-11-11 21:08:04.812127,22.96.152.119,250.17.215.52,485,30.17,115.54,0.52,0
2024-11-11 21:08:09.812127,138.174.0.69,214.55.197.50,485,42.49,110.03,0.23,0
2024-11-11 21:08:14.812127,21.75.229.27,10.226.201.226,530,43.06,108.59,0.78,0
2024-11-11 21:08:19.812127,212.9.197.82,252.199.204.100,505,59.08,110.57,0.71,0
2024-11-11 21:08:24.812127,12.190.50.17,230.255.62.187,467,51.27,98.23,0.9,0
2024-11-11 21:08:29.812127,186.31.45.214,38.205.158.161,494,40.75,109.19,0.15,0
2024-11-11 21:08:34.812127,11.203.238.183,3.248.206.222,501,44.8,84.42,0.62,0
2024-11-11 21:08:39.812127,4.233.110.104,68.88.146.222,496,49.92,95.54,0.39,0
2024-11-11 21:08:44.812127,229.171.149.155,11.248.136.226,473,50.71,94.47,0.67,0
2024-11-11 21:08:49.812127,92.161.161.213,137.18.70.183,525,34.36,80.62,0.62,0
2024-11-11 21:08:54.812127,170.230.224.249,19.88.138.195,467,48.39,95.59,0.44,0
2024-11-11 21:08:59.812127,97.75.133.86,162.135.37.23,463,42.29,77.96,0.31,0
2024-11-11 21:09:04.812127,44.5.230.114,83.151.50.37,552,45.42,108.34,0.55,0
2024-11-11 21:09:09.812127,153.219.134.7,157.100.228.102,469,53.08,103.89,0.47,0
2024-11-11 21:09:14.812127,213.226.91.203,188.178.65.135,496,54.79,104.32,0.57,0
2024-11-11 21:09:19.812127,250.206.89.172,49.135.212.136,505,34.51,87.5,0.4,0
2024-11-11 21:09:24.812127,23.105.151.210,16.33.234.66,456,52.05,113.75,0.59,0
2024-11-11 21:09:29.812127,48.246.134.48,29.106.111.76,512,50.16,107.1,0.39,0
2024-11-11 21:09:34.812127,86.198.11.130,105.111.78.204,522,63.72,68.94,0.59,0
2024-11-11 21:09:39.812127,25.174.228.3,22.136.254.112,523,59.11,75.42,0.6,0
2024-11-11 21:09:44.812127,50.123.219.158,51.5.105.114,556,55.37,92.67,0.83,0
2024-11-11 21:09:49.812127,170.246.133.164,27.213.242.177,496,61.67,92.12,0.44,0
2024-11-11 21:09:54.812127,138.48.240.10,251.52.189.197,491,60.3,100.56,0.68,0
2024-11-11 21:09:59.812127,226.124.3.128,85.190.232.91,498,49.05,102.97,0.46,0
2024-11-11 21:10:04.812127,55.112.15.30,113.27.99.26,518,43.05,57.02,0.47,0
2024-11-11 21:10:09.812127,153.156.164.114,19.219.9.98,457,50.51,104.39,0.81,0
2024-11-11 21:10:14.812127,194.107.177.29,212.108.196.240,506,46.2,79.29,0.85,0
2024-11-11 21:10:19.812127,95.152.206.72,15.11.68.22,486,45.44,124.45,0.73,0
2024-11-11 21:10:24.812127,210.169.146.183,148.51.173.17,489,59.67,103.27,0.67,0
2024-11-11 21:10:29.812127,11.223.236.38,165.31.147.66,544,37.15,118.21,0.42,0
2024-11-11 21:10:34.812127,254.195.45.126,165.23.25.242,524,37.09,89.01,0.22,0
2024-11-11 21:10:39.812127,155.45.91.3,121.202.134.191,515,50.71,80.33,0.27,0
2024-11-11 21:10:44.812127,207.212.203.10,189.228.76.194,485,65.38,86.53,0.69,0
2024-11-11 21:10:49.812127,63.27.53.176,145.88.169.186,473,45.91,105.25,0.71,0
2024-11-11 21:10:54.812127,128.102.162.141,57.90.163.106,501,70.76,100.71,0.54,0
2024-11-11 21:10:59.812127,72.218.125.70,127.35.28.152,492,51.2,90.42,0.56,0
2024-11-11 21:11:04.812127,161.170.51.205,68.9.164.15,496,47.32,133.35,0.64,0
2024-11-11 21:11:09.812127,10.142.36.183,11.123.52.67,497,41.45,106.59,0.64,0
2024-11-11 21:11:14.812127,154.137.172.185,167.62.212.251,477,52.48,127.65,0.23,0
2024-11-11 21:11:19.812127,211.244.215.218,19.172.32.191,512,48.23,79.89,0.59,0
2024-11-11 21:11:24.812127,130.174.123.31,85.162.202.42,496,41.58,87.05,0.42,0
2024-11-11 21:11:29.812127,73.169.237.34,210.45.152.19,479,49.1,108.56,0.53,0
2024-11-11 21:11:34.812127,68.241.65.239,237.61.234.2,495,51.34,110.86,0.47,0
2024-11-11 21:11:39.812127,53.176.84.255,92.109.156.26,533,43.32,104.71,0.29,0
2024-11-11 21:11:44.812127,173.189.202.36,178.11.240.236,498,65.53,106.64,0.61,0
2024-11-11 21:11:49.812127,231.195.132.113,159.10.238.188,3030,377.14,30.5,7.9,1
2024-11-11 21:11:54.812127,70.241.53.56,119.188.139.160,524,56.63,109.02,0.64,0
2024-11-11 21:11:59.812127,202.139.230.178,170.34.228.31,454,38.38,96.38,0.64,0
2024-11-11 21:12:04.812127,250.53.137.178,231.166.122.10,453,40.41,90.37,0.31,0
2024-11-11 21:12:09.812127,49.57.107.218,101.253.88.104,509,53.98,109.87,0.43,0
2024-11-11 21:12:14.812127,98.227.97.89,77.34.86.12,506,45.88,82.63,0.7,0
2024-11-11 21:12:19.812127,189.68.158.201,20.183.111.11,518,27.51,90.76,0.45,0
2024-11-11 21:12:24.812127,187.11.185.125,27.87.254.197,496,49.01,117.7,0.32,0
2024-11-11 21:12:29.812127,63.17.3.204,55.5.27.114,2970,370.16,21.42,7.49,1
2024-11-11 21:12:34.812127,178.89.30.83,90.50.113.95,519,56.46,105.89,0.72,0
